Cog,CommunicationState,Latitude,Longitude,MessageID,NavigationalStatus,PositionAccuracy,Raim,RateOfTurn,RepeatIndicator,Sog,Spare,SpecialManoeuvreIndicator,Timestamp,TrueHeading,UserID,Valid
100.3,59916,48.138416666666664,17.093765,1,0,"true","true",-128,0,10.2,0,0,32,511,211182240,"true"
258.9,59916,54.29027833333334,9.667114999999999,1,0,"true","false",-128,0,0,0,0,33,511,211158050,"true"
360,59916,52.77484666666667,5.106096666666667,1,15,"true","true",-128,0,0,0,0,33,511,244710788,"true"
95.1,59916,22.618814999999998,120.27649500000001,3,8,"true","true",127,0,0.4,0,0,32,118,416005445,"true"
104,59916,51.23241666666667,2.93519,1,7,"true","false",0,0,0,0,0,30,314,205632000,"true"
175.1,59916,54.69569166666667,-1.1911233333333333,3,5,"false","false",0,0,0,0,0,31,137,257090000,"true"
222.7,59916,54.58424333333333,-1.23038,1,0,"true","false",0,0,0,0,0,32,511,232029984,"true"
192,59916,56.15333666666667,10.21674,3,5,"false","false",0,0,0.1,0,0,34,35,219018833,"true"
360,59916,51.313855,4.276088333333333,3,5,"true","true",-128,0,0,0,1,33,511,244730899,"true"
95.2,59916,60.09437333333334,18.847105,1,0,"true","false",0,0,11.7,2,0,32,95,266308000,"true"
299.4,59916,53.54653,8.566721666666666,1,0,"false","false",0,0,0,0,0,34,148,220486000,"true"
201.3,59916,60.389493333333334,5.297258333333334,1,0,"false","false",-128,0,0,0,0,33,511,257757000,"true"
347,59916,53.74533333333333,-0.27283333333333337,1,15,"false","false",0,0,0,0,0,60,284,232004530,"true"
152.7,59916,57.59921,11.79111,1,0,"true","false",0,0,0,0,0,32,22,265607090,"true"
59.6,59916,58.08917666666667,8.265676666666668,1,0,"true","false",127,0,5.6,0,0,34,58,231856000,"true"
288.6,59916,51.83398,4.509306666666666,1,0,"true","true",-128,0,8.1,0,1,33,511,211475980,"true"
360,59916,52.703208333333336,5.296285,1,0,"true","true",-128,0,0,0,0,33,511,244012819,"true"
0,59916,1.2735666666666667,103.801405,1,15,"false","true",-128,0,0,0,0,45,511,5631101,"true"
231,59916,51.89656333333333,5.599431666666666,3,5,"true","false",0,0,0,0,1,32,69,244650812,"true"
330.3,59916,53.547095,8.566206666666666,1,0,"false","false",0,0,0,0,0,34,330,211283410,"true"
0.4,59916,53.544536666666666,9.955385,1,0,"true","false",0,0,0,0,0,25,255,211762670,"true"
152.5,59916,53.543038333333335,9.918178333333334,1,0,"false","false",0,0,0,0,0,29,272,229975000,"true"
100.3,59916,36.278155,-4.7897316666666665,1,0,"true","false",5,0,1.3,0,0,33,100,352002405,"true"
195.9,59916,47.72560333333333,-3.363993333333333,1,0,"false","false",-128,0,4.2,0,0,33,511,227056460,"true"
360,59916,53.543045,9.919493333333332,1,0,"true","false",0,0,0,0,0,29,269,211113010,"true"
290.1,59916,53.4269,10.370593333333334,1,0,"true","true",-128,0,9,0,0,33,511,211177610,"true"
360,59916,53.54562833333333,9.963105,1,0,"true","true",-128,0,0.1,0,0,29,511,211540080,"true"
360,59916,53.524856666666665,10.035311666666667,3,0,"true","true",-128,0,0,0,1,30,511,211518810,"true"
6.7,59916,53.532873333333335,9.883988333333333,1,0,"true","false",0,0,0,0,0,30,19,211261270,"true"
360,59916,53.52820333333333,10.056281666666667,1,0,"true","true",-128,0,0,0,0,32,511,211602410,"true"
360,59916,52.560555,5.91599,1,8,"true","true",-128,0,0,0,0,33,511,244710787,"true"
189.1,59916,22.584996666666665,120.30173833333333,1,15,"true","false",-128,0,0,0,0,26,511,416005473,"true"
297.3,59916,54.317325,10.135841666666666,1,0,"false","false",0,0,0,0,0,34,21,211222700,"true"
62.3,59916,29.67955,-94.20243333333333,1,0,"false","false",-128,0,3.4,0,0,31,511,367519320,"true"
278,59916,29.995933333333333,-93.75911166666667,1,0,"false","true",-128,0,0,0,0,32,511,367364280,"true"
85.7,59916,51.888418333333334,5.500585,1,0,"true","true",-128,0,6.1,0,0,33,511,244650787,"true"
360,59916,-33.86094666666666,151.21076,1,0,"true","true",-128,0,0.1,0,0,32,511,503344800,"true"
360,59916,29.78327,-93.33233166666668,1,15,"false","false",-128,0,0,0,0,31,511,367390720,"true"
221.4,59916,29.708255,-93.84948,1,0,"false","false",-128,0,0,0,0,31,511,367304260,"true"
300.1,59916,29.845473333333334,-91.91736166666666,1,0,"false","false",0,0,0,0,0,32,113,367166940,"true"
176.4,59916,33.71393,-7.571621666666667,1,0,"false","false",0,0,8.6,0,0,33,178,636016430,"true"
308,59916,36.836801666666666,-76.24805833333333,3,0,"false","false",0,0,0,0,0,60,308,368283570,"true"
114.9,59916,29.350788333333334,-89.49909333333333,1,0,"true","false",0,0,7.9,0,0,31,114,368323790,"true"
249.6,59916,29.929955,-91.84036333333333,1,12,"false","false",0,0,0,0,0,32,160,367005180,"true"
111.3,59916,29.70676166666667,-95.04081500000001,1,12,"true","false",0,0,0.1,0,0,30,270,368220940,"true"
360,59916,52.36487666666667,4.895716666666667,1,0,"true","true",-128,0,0.8,0,0,33,511,244780646,"true"
316,59916,35.45733333333333,139.67891666666668,3,5,"false","false",0,0,0,0,0,30,300,440199000,"true"
89.8,59916,49.59093166666666,-0.30252833333333334,1,7,"true","true",0,0,3.1,0,0,33,84,235099931,"true"
182.2,59916,38.93951666666667,-10.092866666666668,1,0,"false","false",-7,0,11.1,2,0,31,178,244050844,"true"
0,59916,51.32063166666667,3.8274033333333337,1,15,"true","true",-128,0,0,0,0,33,511,244740685,"true"
238.4,59916,-33.5258,151.43658333333332,1,0,"false","false",127,0,4.3,0,0,33,245,503020370,"true"
74.8,59916,32.326074999999996,-90.89672166666666,1,15,"true","false",0,0,0,0,0,32,17,366936660,"true"
96.7,59916,53.081336666666665,1.6489516666666666,1,0,"false","false",0,0,3.1,0,0,34,111,235108183,"true"
143.1,59916,51.564695,4.226845,1,0,"true","true",-128,0,9.8,0,0,22,511,269057617,"true"
123.3,59916,21.107946666666667,-157.96355333333335,1,0,"false","false",-6,0,1,0,0,31,160,257447000,"true"
258.7,59916,52.637805,5.06313,3,8,"true","true",-128,0,0,0,0,32,511,244690765,"true"
173.1,59916,44.56816333333334,-63.530208333333334,1,0,"false","false",127,0,9.6,0,0,34,172,316022239,"true"
287.7,59916,51.185565,6.784598333333333,1,0,"false","false",-128,0,10.5,0,0,32,511,211191580,"true"
360,59916,52.37291666666667,4.875278333333333,1,0,"true","true",-128,0,0,0,0,33,511,244870759,"true"
360,59916,40.100831666666664,-74.03767666666666,1,15,"true","true",-128,0,0,0,0,33,511,367026450,"true"
85.5,59916,51.65965833333333,6.573268333333333,1,0,"true","true",-128,0,5,0,0,33,511,244740569,"true"
83.1,59916,47.541664999999995,7.72518,1,15,"true","true",-128,0,1.3,0,0,33,511,269057019,"true"
21.9,59916,52.609175,2.2847733333333333,3,0,"true","false",0,0,7.7,0,0,32,23,305434000,"true"
360,59916,54.33533,10.155286666666665,1,15,"false","false",0,0,0,0,0,33,315,218334000,"true"
210.8,59916,32.34929833333334,-90.93725500000001,1,0,"true","false",0,0,0,0,0,34,287,367384680,"true"
292.6,59916,37.416815,126.58500000000001,1,15,"true","true",-128,0,0.1,0,0,32,511,440000462,"true"
96.2,59916,32.37815333333334,-91.00162166666668,1,12,"false","false",0,0,0,0,0,34,356,366917110,"true"
91.1,59916,50.78779,-5.392266666666667,1,7,"true","true",0,0,2.7,0,0,30,84,228089900,"true"
270.6,59916,48.609680000000004,-123.15400666666666,1,15,"false","true",-128,0,0,0,0,34,511,368082000,"true"
248.7,59916,34.89599,139.951145,1,0,"false","false",127,0,11.4,0,0,33,246,431002068,"true"
360,59916,52.40667,4.820975000000001,3,5,"true","true",-128,0,0,0,0,33,511,244790866,"true"
360,59916,51.96057666666666,4.141425,1,0,"true","true",-128,0,0,0,0,33,511,244870805,"true"
351.7,59916,47.65775,-122.37144333333335,1,0,"false","false",0,0,0,0,0,33,91,367307370,"true"
78.7,59916,42.75156166666667,133.06819000000002,3,5,"true","false",0,0,0,0,0,32,79,414604000,"true"
102.6,59916,22.548566666666666,120.32440333333334,3,5,"true","false",0,0,0,0,0,32,142,636019898,"true"
0,59916,52.40682833333334,4.867493333333333,1,0,"true","true",-128,0,0,0,0,33,511,244740686,"true"
356.5,59916,51.72679,3.0865916666666666,1,0,"false","false",0,0,23.5,0,0,33,358,232013230,"true"
348.9,59916,51.266685,4.23761,1,0,"false","false",0,0,0,0,0,10,208,538004619,"true"
206,59916,51.90108333333333,4.3613333333333335,3,5,"false","false",0,0,0,0,0,32,89,247274700,"true"
256.8,59916,50.973295,6.979533333333333,3,5,"true","false",0,0,0,0,1,32,313,253469000,"true"
81.7,59916,36.47115333333333,14.462153333333333,1,0,"false","false",4,0,17.5,0,0,34,79,218776000,"true"
352,59916,47.65775,-122.37144166666667,3,0,"false","false",0,0,0,0,0,60,91,367307370,"true"
261.4,59916,50.94816166666667,6.965778333333334,3,5,"true","false",0,0,0,0,0,32,208,269057088,"true"
96,59916,28.525493333333333,-88.41006,1,0,"false","false",0,0,10.1,0,0,32,94,367357000,"true"
328.1,59916,-27.058935,153.30094333333332,1,0,"false","false",-14,0,14,2,0,32,331,311001201,"true"
199.9,59916,25.045608333333334,54.59677333333333,1,0,"false","false",0,0,13,0,0,32,197,470305000,"true"
360,59916,59.359519999999996,18.100501666666666,1,0,"true","true",-128,0,0,0,0,33,511,265588930,"true"
360,59916,48.38309,-4.453988333333333,3,5,"false","false",0,0,0,0,0,33,35,311000631,"true"
72.7,59916,26.45565333333333,51.0104,1,0,"false","false",0,0,10.1,0,0,34,71,636092626,"true"
360,59916,51.253031666666665,4.383570000000001,1,15,"true","true",-128,0,0,0,0,32,511,205317690,"true"
349.2,59916,51.346334999999996,4.286845,1,0,"true","false",0,0,0.1,0,0,19,96,477150200,"true"
360,59916,52.353595000000006,5.005750000000001,1,0,"false","false",-128,0,0,0,0,33,511,244780751,"true"
0,59916,43.09052666666666,131.89053333333334,1,0,"false","true",-128,0,0,0,0,32,511,273454820,"true"
314.3,59916,22.617733333333334,120.27874666666666,1,0,"true","true",-128,0,6.9,0,0,33,511,416003942,"true"
12,59916,50.80446666666667,-1.1075866666666667,1,15,"false","false",0,0,0,0,0,31,182,235074416,"true"
43.7,59916,14.533201666666667,120.96651166666668,3,0,"false","false",0,0,0,0,0,0,511,667001873,"true"
108,59916,-23.8519,151.46143333333333,3,1,"false","false",0,0,0,0,0,30,359,538009386,"true"
25.7,59916,46.906908333333334,-124.10658166666667,1,15,"true","false",0,0,0,0,0,33,132,367669550,"true"
293.8,59916,29.936661666666666,-89.99195333333334,1,0,"true","false",0,0,0,0,0,32,304,368119110,"true"
197.8,59916,49.144365,-123.87225666666667,1,0,"true","false",0,0,0,0,0,32,197,316048574,"true"
266.6,59916,40.7105,-74.04333333333334,1,15,"false","false",0,0,0.1,0,0,32,292,378111952,"true"
140.3,59916,35.8928,-122.444205,1,0,"true","false",0,0,10.7,0,0,32,142,636020257,"true"
314.2,59916,56.09975,12.536001666666667,3,0,"false","false",0,0,21.7,0,0,32,317,219024177,"true"
261.7,59916,63.122778333333336,7.762138333333334,1,0,"false","false",0,0,0,0,0,34,186,257906000,"true"
0,59916,51.895756666666664,4.58699,1,0,"false","false",-128,0,0,0,0,33,511,244710705,"true"
264.8,59916,51.37215333333334,6.692283333333333,1,0,"false","false",-128,0,5.2,0,0,32,511,244060298,"true"
213.4,59916,48.85535333333333,-123.35106166666667,1,0,"true","false",0,0,16.8,0,0,32,210,316047565,"true"
185.7,59916,53.36046833333333,5.218061666666667,1,8,"true","true",-128,0,0,0,0,31,511,244670013,"true"
67.3,59916,53.434713333333335,4.851263333333334,1,0,"false","false",0,0,10.8,0,0,33,71,256791000,"true"
71.1,59916,32.374586666666666,-91.00353333333334,1,12,"true","false",0,0,0,0,0,32,345,366917130,"true"
252.6,59916,53.36340499999999,5.220476666666666,3,5,"false","true",0,0,0,0,0,33,32,372906000,"true"
284,59916,-38.04587166666667,-57.539305,1,7,"true","true",-128,0,0,0,0,32,511,701118000,"true"
274.1,59916,52.38046666666666,4.907116666666667,3,5,"true","true",-128,0,6.4,0,1,33,511,211436850,"true"
116.6,59916,57.702635,-1.8735283333333332,3,0,"false","false",31,0,9.7,0,0,52,117,235102712,"true"
243.6,59916,34.893966666666664,139.9999,1,0,"false","false",0,0,8.7,0,0,34,244,312369000,"true"
328.5,59916,-33.23328166666667,115.56444333333334,3,1,"false","false",-11,0,0.8,0,0,33,259,352996000,"true"
252.3,59916,70.53365333333333,23.243936666666666,1,0,"true","false",0,0,4.2,0,0,33,251,257077510,"true"
211.4,59916,57.96130166666667,6.143199999999999,1,0,"false","false",26,0,10.3,0,0,32,206,257385000,"true"
308,59916,47.794565,-122.494485,3,0,"false","false",0,0,0,0,0,60,299,366709780,"true"
299.5,59916,49.12394333333334,-123.18801166666667,1,15,"false","true",-128,0,0,0,0,34,511,316005772,"true"
360,59916,51.99743,4.690156666666667,3,5,"true","true",-128,0,0,0,0,31,511,244750464,"true"
277.4,59916,51.814811666666664,3.3419916666666665,1,0,"true","false",0,0,0,0,0,35,238,276869000,"true"
360,59916,51.819875,4.960031666666667,1,0,"true","true",-128,0,0,0,0,33,511,244750013,"true"
20,59916,65.79135333333333,12.515723333333334,1,0,"false","false",127,0,12.6,0,0,32,18,257399400,"true"
278.7,59916,61.0977,4.907448333333334,1,0,"true","false",3,0,0,0,0,32,167,258003630,"true"
111.8,59916,70.19963333333334,20.488178333333334,1,0,"true","false",0,0,8.6,0,0,27,114,258023090,"true"
340.5,59916,57.26024833333334,11.587621666666667,1,0,"true","true",0,0,17.3,0,0,34,340,636017505,"true"
360,59916,51.89488166666667,4.22854,1,0,"true","true",-128,0,0,0,0,33,511,244130583,"true"
162.2,59916,53.31733333333333,6.156386666666666,3,15,"false","false",-128,0,0,0,0,32,511,244650826,"true"
305.6,59916,58.93961,11.169563333333334,3,5,"true","false",0,0,0,0,0,27,81,259491000,"true"
22,59916,59.30496333333333,17.439923333333336,1,0,"true","false",0,0,0.1,0,0,34,286,265617170,"true"
50.1,59916,-38.20767333333333,-57.207231666666665,1,0,"false","false",0,1,10,0,0,30,45,548954000,"true"
315.6,59916,53.53620333333333,9.87109,1,0,"true","true",-128,0,0,0,0,33,511,211437160,"true"
268.5,59916,34.55628,135.37626833333334,1,0,"true","false",0,0,12.2,0,0,34,268,431402034,"true"
240.5,59916,20.80262,106.90638,1,3,"false","false",-128,0,0,0,0,34,511,574003260,"true"
0,59916,51.81977166666666,4.04152,3,0,"true","true",-128,0,0,0,0,33,511,244854000,"true"
258.4,59916,32.35046,-90.95729833333333,1,0,"false","false",0,0,0,0,0,34,302,367399880,"true"
160.2,59916,57.67072333333333,11.849269999999999,1,0,"false","false",-128,0,0,0,0,34,511,265669650,"true"
360,59916,51.954645,5.56385,3,5,"true","false",0,0,0,0,1,33,100,244710214,"true"
178,59916,53.53677666666667,9.95084,1,13,"true","false",-128,0,6.5,0,0,32,511,211542750,"true"
147.8,59916,61.145538333333334,5.078146666666667,3,2,"true","false",0,0,0,0,0,31,138,257006640,"true"
348,59916,60.91449166666666,4.827521666666667,1,0,"true","false",0,0,0,0,0,30,338,259822000,"true"
8.7,59916,54.37531,18.659190000000002,3,0,"false","false",0,0,0,0,0,34,167,261082060,"true"
247,59916,51.899300000000004,4.430908333333333,1,0,"true","false",0,0,0,0,0,30,70,244050949,"true"
360,59916,28.86771,-90.49053,1,15,"false","false",-128,0,0,0,0,33,511,367624350,"true"
130.4,59916,53.17657333333333,5.452321666666666,3,0,"true","false",0,0,0,0,0,34,180,244710983,"true"
68.4,59916,38.03682166666667,23.506694999999997,1,8,"true","true",-128,0,0,0,0,34,511,241717000,"true"
360,59916,10.294203333333334,-75.54545333333334,1,8,"true","true",-128,0,0,0,0,28,511,730151804,"true"
295.5,59916,51.231716666666664,2.9339033333333333,1,7,"false","false",0,0,0,0,0,34,317,205690000,"true"
248,59916,36.931306666666664,-76.33356,3,0,"false","false",0,0,0,0,0,60,166,368006020,"true"
60.1,59916,55.950421666666664,11.806503333333334,3,0,"false","false",127,0,9.5,0,0,34,69,219017815,"true"
360,59916,69.01241166666667,33.056756666666665,3,5,"false","false",-128,0,0,0,0,33,511,273351930,"true"
19.3,59916,27.728236666666664,-82.53344333333332,1,0,"true","false",0,0,14.4,0,0,25,20,636016321,"true"
254,59916,1.2553666666666667,103.8812,1,0,"true","false",0,0,0,0,0,32,332,258106000,"true"
71.1,59916,1.2905916666666668,103.94389833333334,3,1,"true","false",7,0,0.2,0,0,30,173,311054500,"true"
122.7,59916,51.951303333333335,5.950316666666667,1,0,"true","true",-128,0,7.3,0,0,33,511,244650845,"true"
0,59916,53.21273333333333,6.560163333333334,1,0,"true","true",-128,0,0,0,0,33,511,244573147,"true"
89,59916,39.56583333333333,2.6390000000000002,3,5,"true","false",0,0,0.1,0,0,34,230,319596000,"true"
137,59916,51.430796666666666,3.6850633333333334,3,0,"true","true",-128,0,8.7,0,0,33,511,244660896,"true"
231.4,59916,34.41014500000001,135.07804666666667,3,0,"false","false",0,0,15.1,0,0,32,233,431011482,"true"
243.7,59916,1.2105966666666668,103.685895,3,1,"true","false",0,0,0.1,0,0,30,338,565307000,"true"
169.8,59916,51.494209999999995,-0.12301833333333333,1,0,"false","true",-128,0,8.2,0,0,33,511,235003346,"true"
357.9,59916,56.029743333333336,12.691830000000001,3,5,"false","false",0,0,0,0,0,34,358,255806464,"true"
111.3,59916,53.89891,9.15807,1,0,"true","false",0,0,0,0,0,32,40,244246000,"true"
128.8,59916,1.2057383333333334,103.68360333333334,3,1,"true","false",0,0,0.1,0,0,31,312,477105300,"true"
281.4,59916,1.2618833333333332,103.81978000000001,1,0,"true","true",0,0,0,0,0,32,89,563057500,"true"
126,59916,1.1883416666666666,103.97328833333333,1,3,"false","false",2,0,0.1,0,0,33,239,636013800,"true"
296.9,59916,-33.82095,151.07671666666664,3,0,"false","false",0,0,18.5,0,0,32,299,503376700,"true"
324,59916,-3.889796666666667,102.25998333333334,3,1,"true","false",0,0,0,0,0,33,235,636022208,"true"
351.7,59916,54.81319333333333,11.784005,1,0,"false","false",0,0,7,0,0,32,355,311818000,"true"
4.7,59916,36.75317,28.927033333333334,3,1,"true","false",7,0,0,0,0,33,130,538071090,"true"
231.5,59916,22.309199999999997,114.11161833333334,1,0,"false","true",-128,0,0,0,0,32,511,477996679,"true"
237.1,59916,48.358248333333336,-122.93421166666667,1,0,"false","false",0,0,4,0,0,34,229,367741150,"true"
150.5,59916,42.771944999999995,132.89230333333333,3,5,"true","false",0,0,0,0,0,32,268,354248000,"true"
315.7,59916,35.109335,129.06547333333333,1,15,"false","false",-5,0,0,0,0,30,63,440700180,"true"
35.1,59916,53.56038,8.551506666666667,3,5,"true","false",0,0,0,0,0,31,151,211809000,"true"
185.9,59916,58.14969333333333,8.0357,3,5,"true","true",0,0,0,2,0,33,292,258477000,"true"
273.2,59916,52.368298333333335,4.892986666666667,1,0,"true","true",-128,0,0.2,0,0,33,511,244780643,"true"
32.1,59916,37.434039999999996,126.56860166666667,3,0,"true","true",-128,0,13.7,0,0,32,511,440066450,"true"
0,59916,26.098675,-80.16341000000001,1,0,"false","false",0,0,0,0,0,34,0,319920000,"true"
85.8,59916,51.376035,6.7204033333333335,1,0,"true","false",0,0,0.1,0,0,33,181,244630748,"true"
360,59916,51.932185,4.15715,3,5,"true","true",-128,0,0,0,1,33,511,244650960,"true"
210.6,59916,53.899634999999996,9.150815,3,3,"false","true",-128,0,0,0,0,33,511,211772470,"true"
360,59916,51.91782333333333,4.248948333333334,3,5,"true","true",-128,0,0,0,0,33,511,246756000,"true"
325.1,59916,47.65935,-122.37998999999999,1,0,"true","false",-128,0,0,0,0,34,511,368201740,"true"
56.9,59916,24.564031666666665,118.71309666666666,1,0,"false","false",0,0,4.8,0,0,33,185,413690460,"true"
360,59916,52.40129666666667,4.901141666666666,1,0,"true","true",-128,0,0,0,0,33,511,244375248,"true"
149.5,59916,50.786224999999995,7.032861666666666,1,0,"true","true",-128,0,4.6,0,1,33,511,244020912,"true"
291.1,59916,52.414875,4.844105,3,5,"true","true",-128,0,0,0,1,34,511,205241590,"true"
0,59916,43.26694,-79.78767833333333,1,0,"false","false",0,0,0,0,0,31,18,316002873,"true"
360,59916,51.97355166666667,5.823486666666667,1,0,"true","true",-128,0,0,0,0,33,511,244780199,"true"
0,59916,51.80421166666667,4.628166666666667,1,0,"true","true",-128,0,0,0,0,33,511,244750276,"true"
196,59916,59.40202166666666,18.368873333333333,3,5,"false","true",-128,0,0,0,0,33,511,265506070,"true"
360,59916,51.82210833333333,4.1334116666666665,1,0,"true","true",-128,0,0,0,0,33,511,244630154,"true"
168.8,59916,-34.10837333333333,-58.32809666666667,1,0,"false","false",-127,1,14.8,0,0,31,158,564335000,"true"
360,59916,51.232139999999994,2.923146666666667,1,0,"true","true",-128,0,0,0,0,30,511,205393490,"true"
11.3,59916,52.47514,1.7190666666666667,1,0,"false","true",-128,0,0,0,0,33,511,235080246,"true"
